ts,dataset,key,layout,path,cache_state,workers,rep,seed,n_samples,cap,bytes_total,epoch_s,samples_per_s,mb_per_s,rdcc_mb,discovery_s,discovery_route,skew_s,busy_frac,errors,guardrail_ok,spot_ok,prime_s,evict_s,node,tilewright_sha,tiled_client,server_version,python,notes
2026-09-20T08:00:25+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260921,2000,2000,96640000,3.255,614.52,29.7,1.0,0.705,cached,0.089,0.986,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:00:43+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260921,10000,0,483200000,16.656,600.39,29.0,256.0,0.691,cached,1.026,0.965,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:00:47+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260922,2000,2000,96640000,3.312,603.88,29.2,1.0,0.023,glob+harvest,0.126,0.974,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:04+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260922,10000,0,483200000,16.237,615.87,29.8,256.0,0.023,glob+harvest,0.397,0.987,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:09+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,16,0,20260922,2000,2000,96640000,3.313,603.7,29.2,1.0,0.883,cached,0.092,0.984,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:14+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260922,2000,2000,96640000,3.258,613.86,29.7,1.0,0.739,cached,0.076,0.985,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:32+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260922,10000,0,483200000,16.778,596.03,28.8,256.0,0.648,cached,1.074,0.962,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:36+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260923,2000,2000,96640000,3.297,606.64,29.3,1.0,0.024,glob+harvest,0.086,0.985,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:54+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260923,10000,0,483200000,17.221,580.67,28.1,256.0,0.025,glob+harvest,1.401,0.94,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:01:59+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,16,0,20260923,2000,2000,96640000,3.352,596.66,28.8,1.0,0.663,cached,0.144,0.982,0,1,0b0m,0.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:02:03+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260923,2000,2000,96640000,3.247,615.88,29.8,1.0,0.697,cached,0.099,0.984,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:02:22+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260923,10000,0,483200000,17.244,579.92,28.0,256.0,0.793,cached,1.594,0.939,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:02:26+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260924,2000,2000,96640000,3.322,602.08,29.1,1.0,0.024,glob+harvest,0.13,0.971,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:02:44+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260924,10000,0,483200000,17.323,577.26,27.9,256.0,0.028,glob+harvest,1.498,0.937,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:02:49+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,16,0,20260924,2000,2000,96640000,3.29,607.93,29.4,1.0,0.689,cached,0.105,0.982,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:02:53+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260924,2000,2000,96640000,3.238,617.64,29.8,1.0,0.69,cached,0.063,0.989,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:03:11+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260924,10000,0,483200000,16.655,600.42,29.0,256.0,0.655,cached,0.988,0.962,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:03:16+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,16,0,20260920,2000,2000,96640000,3.409,586.64,28.3,1.0,0.023,glob+harvest,0.214,0.956,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:03:33+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,16,0,20260920,10000,0,483200000,17.156,582.88,28.2,256.0,0.024,glob+harvest,1.257,0.943,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:03:38+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,16,0,20260920,2000,2000,96640000,3.518,568.5,27.5,1.0,0.705,cached,0.275,0.943,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:03:43+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,16,0,20260920,2000,2000,96640000,3.459,578.25,27.9,1.0,0.69,cached,0.284,0.937,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:02+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,16,0,20260920,10000,0,483200000,17.069,585.84,28.3,256.0,0.9,cached,1.289,0.954,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:06+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,16,0,20260921,2000,2000,96640000,3.506,570.53,27.6,1.0,0.034,glob+harvest,0.28,0.944,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:24+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,16,0,20260921,10000,0,483200000,17.692,565.22,27.3,256.0,0.024,glob+harvest,1.758,0.918,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:29+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,16,0,20260921,2000,2000,96640000,3.455,578.95,28.0,1.0,0.666,cached,0.223,0.96,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:34+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,16,0,20260921,2000,2000,96640000,3.406,587.26,28.4,1.0,0.7,cached,0.198,0.961,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:52+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,16,0,20260921,10000,0,483200000,16.791,595.56,28.8,256.0,1.125,cached,1.102,0.959,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:04:57+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,16,0,20260922,2000,2000,96640000,3.455,578.92,28.0,1.0,0.036,glob+harvest,0.224,0.951,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:14+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,16,0,20260922,10000,0,483200000,16.242,615.69,29.8,256.0,0.027,glob+harvest,0.416,0.988,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:20+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,16,0,20260922,2000,2000,96640000,3.463,577.46,27.9,1.0,0.714,cached,0.227,0.956,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:25+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,16,0,20260922,2000,2000,96640000,3.495,572.3,27.7,1.0,0.651,cached,0.3,0.935,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:43+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,16,0,20260922,10000,0,483200000,16.845,593.66,28.7,256.0,0.68,cached,0.864,0.971,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:46+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260920,2000,2000,96640000,1.679,1190.97,57.5,1.0,0.024,glob+harvest,0.081,0.975,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:55+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260920,10000,0,483200000,8.879,1126.26,54.4,256.0,0.024,glob+harvest,0.95,0.915,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:05:59+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,32,0,20260920,2000,2000,96640000,1.691,1182.96,57.2,1.0,0.864,cached,0.065,0.982,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:02+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260920,2000,2000,96640000,1.669,1198.03,57.9,1.0,0.706,cached,0.066,0.978,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:12+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260920,10000,0,483200000,8.495,1177.22,56.9,256.0,0.715,cached,0.6,0.954,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:14+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260921,2000,2000,96640000,1.694,1180.6,57.0,1.0,0.023,glob+harvest,0.104,0.967,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:24+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260921,10000,0,483200000,8.754,1142.4,55.2,256.0,0.023,glob+harvest,0.782,0.937,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:27+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,32,0,20260921,2000,2000,96640000,1.682,1188.73,57.4,1.0,0.722,cached,0.066,0.978,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:30+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260921,2000,2000,96640000,1.686,1186.43,57.3,1.0,0.887,cached,0.087,0.972,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:40+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260921,10000,0,483200000,8.604,1162.21,56.2,256.0,0.66,cached,0.691,0.948,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:42+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260922,2000,2000,96640000,1.691,1182.54,57.1,1.0,0.025,glob+harvest,0.09,0.976,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:52+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260922,10000,0,483200000,8.846,1130.41,54.6,256.0,0.023,glob+harvest,0.834,0.927,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:55+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,32,0,20260922,2000,2000,96640000,1.715,1166.39,56.4,1.0,0.703,cached,0.095,0.974,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:06:58+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260922,2000,2000,96640000,1.677,1192.78,57.6,1.0,0.698,cached,0.086,0.974,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:08+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260922,10000,0,483200000,8.383,1192.89,57.6,256.0,0.75,cached,0.436,0.965,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:11+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260923,2000,2000,96640000,1.685,1187.0,57.4,1.0,0.024,glob+harvest,0.094,0.979,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:20+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260923,10000,0,483200000,8.75,1142.92,55.2,256.0,0.023,glob+harvest,0.751,0.935,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:23+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,32,0,20260923,2000,2000,96640000,1.705,1173.1,56.7,1.0,0.833,cached,0.106,0.974,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:27+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260923,2000,2000,96640000,1.661,1203.83,58.2,1.0,0.738,cached,0.087,0.977,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:36+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260923,10000,0,483200000,8.504,1175.91,56.8,256.0,0.68,cached,0.583,0.953,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:39+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260924,2000,2000,96640000,1.674,1194.91,57.7,1.0,0.023,glob+harvest,0.063,0.981,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:48+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,32,0,20260924,10000,0,483200000,8.831,1132.32,54.7,256.0,0.024,glob+harvest,0.854,0.93,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:52+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,32,0,20260924,2000,2000,96640000,1.691,1182.67,57.1,1.0,0.701,cached,0.087,0.976,0,1,0b0m,0.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:07:55+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260924,2000,2000,96640000,1.669,1198.17,57.9,1.0,0.786,cached,0.088,0.98,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:05+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,32,0,20260924,10000,0,483200000,8.514,1174.58,56.8,256.0,0.695,cached,0.583,0.96,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:08+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,32,0,20260920,2000,2000,96640000,1.883,1062.17,51.3,1.0,0.024,glob+harvest,0.291,0.887,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:17+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,32,0,20260920,10000,0,483200000,8.723,1146.4,55.4,256.0,0.023,glob+harvest,0.819,0.932,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:20+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,32,0,20260920,2000,2000,96640000,1.986,1007.14,48.7,1.0,0.689,cached,0.382,0.86,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:24+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,32,0,20260920,2000,2000,96640000,1.941,1030.52,49.8,1.0,0.707,cached,0.341,0.87,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:34+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,32,0,20260920,10000,0,483200000,8.539,1171.1,56.6,256.0,0.704,cached,0.657,0.953,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:37+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,32,0,20260921,2000,2000,96640000,1.868,1070.8,51.7,1.0,0.024,glob+harvest,0.261,0.901,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:46+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,32,0,20260921,10000,0,483200000,8.91,1122.4,54.2,256.0,0.024,glob+harvest,0.99,0.92,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:49+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,32,0,20260921,2000,2000,96640000,1.937,1032.6,49.9,1.0,0.726,cached,0.296,0.892,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:08:53+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,32,0,20260921,2000,2000,96640000,1.837,1088.77,52.6,1.0,0.858,cached,0.252,0.903,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:09:03+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,32,0,20260921,10000,0,483200000,8.504,1175.98,56.8,256.0,0.719,cached,0.615,0.949,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:09:06+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,32,0,20260922,2000,2000,96640000,1.764,1133.86,54.8,1.0,0.025,glob+harvest,0.177,0.933,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:09:15+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,32,0,20260922,10000,0,483200000,8.825,1133.18,54.8,256.0,0.029,glob+harvest,0.91,0.921,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:09:19+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,32,0,20260922,2000,2000,96640000,1.918,1042.55,50.4,1.0,0.707,cached,0.31,0.887,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:09:22+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,32,0,20260922,2000,2000,96640000,1.783,1121.4,54.2,1.0,0.722,cached,0.191,0.926,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:09:32+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,32,0,20260922,10000,0,483200000,8.497,1176.87,56.9,256.0,0.705,cached,0.607,0.958,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:16:46+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,1,0,20260920,2000,2000,96640000,431.858,4.63,0.2,1.0,0.776,cached,0.0,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:23:18+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,1,0,20260921,2000,2000,96640000,390.238,5.13,0.2,1.0,0.74,cached,0.0,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:29:45+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,1,0,20260922,2000,2000,96640000,385.634,5.19,0.3,1.0,0.714,cached,0.0,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:33:04+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,2,0,20260920,2000,2000,96640000,196.765,10.16,0.5,1.0,0.693,cached,0.058,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:36:22+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,2,0,20260921,2000,2000,96640000,196.472,10.18,0.5,1.0,0.701,cached,1.674,0.996,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:39:40+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,2,0,20260922,2000,2000,96640000,195.126,10.25,0.5,1.0,0.699,cached,2.783,0.993,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:41:23+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,4,0,20260920,2000,2000,96640000,101.094,19.78,1.0,1.0,0.707,cached,1.072,0.995,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:43:07+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,4,0,20260921,2000,2000,96640000,102.157,19.58,0.9,1.0,0.73,cached,2.063,0.991,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:44:51+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,4,0,20260922,2000,2000,96640000,102.154,19.58,0.9,1.0,0.7,cached,1.735,0.992,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:45:51+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,8,0,20260920,2000,2000,96640000,58.084,34.43,1.7,1.0,0.675,cached,1.712,0.983,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:46:51+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,8,0,20260921,2000,2000,96640000,57.446,34.82,1.7,1.0,0.713,cached,1.218,0.991,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:47:50+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,8,0,20260922,2000,2000,96640000,57.691,34.67,1.7,1.0,0.702,cached,3.02,0.975,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:48:30+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,16,0,20260920,2000,2000,96640000,36.992,54.07,2.6,1.0,0.776,cached,3.123,0.95,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:49:08+00:00,edrixs,BENCH_BATCHED_5F,batched,http,ambient,16,0,20260921,2000,2000,96640000,36.63,54.6,2.6,1.0,0.683,cached,4.12,0.964,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
